Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-10-23 13:00:00,Espanol,Elche,2,2,D,1.7,3.87,5.04,1.96,1.87,1460.07,1422.51,37.56,1.2,1.4,1,2,2,0.8,2.2,0,2,3,0,0,0,0.0,0.0
2022-10-23 15:15:00,Betis,Ath Madrid,1,2,A,3.16,3.32,2.35,2.18,1.7,1530.06,1568.92,-38.86,1.0,0.6,2,2,1,1.4,0.8,3,1,1,0,0,0,0.0,0.0
2022-10-23 17:30:00,Girona,Osasuna,1,1,D,2.59,3.19,2.9,2.28,1.64,1447.6,1505.97,-58.37,1.6,2.6,0,1,4,0.6,1.4,1,1,3,0,0,0,0.0,0.0
2022-10-23 17:30:00,Villarreal,Almeria,2,1,H,1.38,5.04,8.53,1.7,2.17,1520.26,1452.58,67.68,0.6,1.0,1,2,2,1.4,2.2,2,0,3,0,0,0,0.0,0.0
2022-10-23 20:00:00,Barcelona,Ath Bilbao,4,0,H,1.56,4.47,5.68,1.62,2.32,1597.95,1515.44,82.51,1.8,0.6,4,0,1,2.0,1.2,2,2,1,0,0,0,0.0,0.0
2022-10-24 20:00:00,Celta,Getafe,1,1,D,1.79,3.5,4.99,2.32,1.62,1461.73,1469.08,-7.35,0.6,2.0,1,0,4,1.2,1.2,1,2,2,0,0,0,0.0,0.0
2022-10-28 20:00:00,Mallorca,Espanol,1,1,D,2.3,3.08,3.49,2.58,1.5,1476.33,1460.8,15.52,0.6,1.0,1,1,3,1.4,1.4,1,3,1,0,0,0,0.0,0.0
2022-10-29 13:00:00,Almeria,Celta,3,1,H,3.26,3.37,2.26,2.08,1.75,1467.97,1446.33,21.64,1.6,2.4,2,0,3,0.8,1.6,1,1,3,0,0,0,0.0,0.0
2022-10-29 15:15:00,Cadiz,Ath Madrid,3,2,H,6.47,3.76,1.6,2.26,1.64,1464.63,1548.77,-84.14,0.8,1.6,0,4,1,1.6,0.6,4,1,0,0,0,0,0.0,0.0
2022-10-29 17:30:00,Sevilla,Vallecano,0,1,A,1.99,3.41,3.99,2.16,1.69,1460.0,1511.98,-51.99,0.8,1.4,1,2,2,1.8,1.2,2,2,1,0,0,0,0.0,0.0
2022-10-29 20:00:00,Valencia,Barcelona,0,1,A,5.29,4.38,1.59,1.6,2.35,1480.92,1608.49,-127.57,1.6,1.6,1,3,1,2.0,0.6,4,0,1,0,0,0,0.0,0.0
