Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-09-10 19:45:00,Sampdoria,Milan,1,2,A,6.31,4.37,1.52,1.75,2.09,1447.24,1553.9,-106.66,0.4,1.8,0,2,3,2.0,1.0,3,2,0,0,0,0,0.0,0.0
2022-09-11 11:30:00,Atalanta,Cremonese,1,1,D,1.33,5.44,9.28,1.58,2.39,1550.07,1452.42,97.65,1.8,0.4,4,1,0,0.8,1.8,0,1,4,0,0,0,0.0,0.0
2022-09-11 14:00:00,Bologna,Fiorentina,2,1,H,2.97,3.4,2.42,1.91,1.9,1489.26,1483.84,5.41,1.0,1.6,0,3,2,0.8,0.8,1,3,1,0,0,0,0.0,0.0
2022-09-11 14:00:00,Lecce,Monza,1,1,D,2.3,3.35,3.21,1.97,1.84,1458.76,1435.18,23.58,0.6,1.2,0,2,3,0.4,2.6,0,0,5,0,0,0,0.0,0.0
2022-09-11 14:00:00,Sassuolo,Udinese,1,3,A,2.69,3.51,2.58,1.67,2.21,1485.24,1544.74,-59.5,0.6,1.0,1,3,1,1.8,1.0,3,1,1,0,0,0,0.0,0.0
2022-09-11 17:00:00,Lazio,Verona,2,0,H,1.59,4.23,5.51,1.67,2.21,1526.88,1473.11,53.77,1.4,1.0,2,2,1,1.2,1.8,1,2,2,0,0,0,0.0,0.0
2022-09-11 19:45:00,Juventus,Salernitana,2,2,D,1.41,4.73,8.11,1.78,2.05,1526.18,1499.48,26.71,1.4,0.4,2,3,0,1.4,0.8,1,3,1,0,0,0,0.0,0.0
2022-09-12 19:45:00,Empoli,Roma,1,2,A,4.7,3.93,1.73,1.79,2.03,1472.22,1537.3,-65.08,0.8,1.0,0,4,1,1.2,1.0,3,1,1,0,0,0,0.0,0.0
2022-09-16 19:45:00,Salernitana,Lecce,1,2,A,2.25,3.33,3.37,2.01,1.81,1482.73,1475.51,7.21,1.8,1.0,1,4,0,0.6,1.0,0,3,2,0,0,0,0.0,0.0
2022-09-17 14:00:00,Bologna,Empoli,0,1,A,2.13,3.52,3.42,1.88,1.94,1473.52,1487.95,-14.43,1.2,1.4,1,3,1,1.0,1.2,0,4,1,0,0,0,0.0,0.0
2022-09-17 17:00:00,Spezia,Sampdoria,2,1,H,2.69,3.24,2.74,2.0,1.8,1486.35,1433.33,53.02,0.8,2.0,0,2,3,0.6,1.8,0,2,3,0,0,0,0.0,0.0
2022-09-17 19:45:00,Torino,Sassuolo,0,1,A,1.83,3.77,4.3,1.77,2.07,1494.7,1501.34,-6.64,0.8,1.0,2,1,2,0.8,1.0,1,3,1,0,0,0,0.0,0.0
2022-09-18 11:30:00,Udinese,Inter,3,1,H,3.83,3.8,1.92,1.68,2.2,1559.0,1513.33,45.67,2.0,0.4,4,1,0,2.0,1.4,3,0,2,0,0,0,0.0,0.0
2022-09-18 14:00:00,Cremonese,Lazio,0,4,A,4.22,3.9,1.81,1.72,2.14,1440.59,1538.71,-98.13,0.6,1.4,0,2,3,1.4,0.8,2,2,1,0,0,0,0.0,0.0
2022-09-18 14:00:00,Fiorentina,Verona,2,0,H,1.78,3.85,4.48,1.79,2.04,1498.38,1458.57,39.81,0.4,0.8,0,3,2,0.8,1.2,1,2,2,0,0,0,0.0,0.0
2022-09-18 14:00:00,Monza,Juventus,1,0,H,4.41,3.63,1.84,1.94,1.87,1454.02,1507.34,-53.32,0.4,2.4,0,1,4,1.2,0.8,1,4,0,0,0,0,0.0,0.0
2022-09-18 17:00:00,Roma,Atalanta,0,1,A,2.07,3.57,3.55,1.83,2.0,1522.85,1564.52,-41.66,1.4,1.2,3,1,1,1.6,0.6,3,2,0,0,0,0,0.0,0.0
2022-09-18 19:45:00,Milan,Napoli,1,2,A,2.14,3.5,3.44,1.88,1.94,1538.88,1568.36,-29.48,1.6,0.8,3,2,0,1.6,0.4,3,2,0,0,0,0,0.0,0.0
2022-10-01 14:00:00,Napoli,Torino,3,1,H,1.6,4.13,5.57,1.8,2.02,1580.22,1482.84,97.39,1.2,0.6,3,2,0,0.8,1.2,2,0,3,0,0,0,0.0,0.0
2022-10-01 17:00:00,Inter,Roma,1,2,A,2.08,3.5,3.61,1.81,2.02,1498.75,1537.44,-38.7,1.6,2.0,2,0,3,1.2,1.4,2,1,2,0,0,0,0.0,0.0
2022-10-01 19:45:00,Empoli,Milan,1,3,A,5.47,4.13,1.61,1.81,2.02,1475.14,1551.69,-76.56,1.2,1.2,1,3,1,1.6,1.0,3,1,1,0,0,0,0.0,0.0
2022-10-02 11:30:00,Lazio,Spezia,4,0,H,1.4,4.96,7.65,1.63,2.29,1551.47,1473.6,77.87,2.2,0.8,3,1,1,1.2,1.6,1,2,2,0,0,0,0.0,0.0
2022-10-02 14:00:00,Sampdoria,Monza,0,3,A,2.32,3.34,3.16,1.95,1.87,1419.22,1468.13,-48.91,0.8,2.2,0,1,4,0.6,1.6,1,1,3,0,0,0,0.0,0.0
2022-10-02 14:00:00,Sassuolo,Salernitana,5,0,H,2.04,3.68,3.5,1.69,2.18,1515.54,1468.53,47.01,0.8,1.0,1,3,1,2.0,1.4,1,3,1,0,0,0,0.0,0.0
2022-10-02 14:00:00,Lecce,Cremonese,1,1,D,2.08,3.47,3.6,1.99,1.83,1474.01,1442.09,31.92,1.0,1.0,1,3,1,0.6,2.0,0,2,3,0,0,0,0.0,0.0
2022-10-02 17:00:00,Atalanta,Fiorentina,1,0,H,1.97,3.56,3.88,1.89,1.93,1576.7,1486.2,90.49,1.6,0.4,4,1,0,0.8,0.8,1,2,2,0,0,0,0.0,0.0
2022-10-02 19:45:00,Juventus,Bologna,3,0,H,1.51,4.3,6.48,1.84,1.98,1520.89,1459.98,60.91,1.2,1.0,1,3,1,1.0,1.4,1,2,2,0,0,0,0.0,0.0
2022-10-03 19:45:00,Verona,Udinese,1,2,A,3.1,3.51,2.27,1.81,2.01,1447.79,1569.78,-121.99,0.6,1.4,1,1,3,2.6,0.6,5,0,0,0,0,0,0.0,0.0
2022-10-08 14:00:00,Sassuolo,Inter,1,2,A,4.41,4.18,1.73,1.6,2.36,1499.82,1514.47,-14.65,1.4,0.6,2,2,1,1.6,1.8,2,0,3,0,0,0,0.0,0.0
2022-10-08 17:00:00,Milan,Juventus,2,0,H,2.11,3.38,3.65,2.11,1.75,1565.37,1507.21,58.15,1.8,1.2,3,1,1,1.6,0.8,2,2,1,0,0,0,0.0,0.0
2022-10-08 19:45:00,Bologna,Sampdoria,1,1,D,2.06,3.52,3.63,1.94,1.89,1458.22,1420.97,37.25,1.0,1.6,1,2,2,0.8,2.0,0,1,4,0,0,0,0.0,0.0
2022-10-09 11:30:00,Torino,Empoli,1,1,D,1.76,3.67,4.86,2.04,1.8,1482.5,1475.47,7.03,0.6,1.6,1,0,4,1.2,1.6,1,2,2,0,0,0,0.0,0.0
2022-10-09 14:00:00,Salernitana,Verona,2,1,H,2.45,3.46,2.88,1.82,2.01,1482.64,1433.69,48.95,1.2,2.4,0,3,2,0.8,1.6,1,1,3,0,0,0,0.0,0.0
2022-10-09 14:00:00,Udinese,Atalanta,2,2,D,2.56,3.41,2.76,1.85,1.98,1570.08,1576.4,-6.32,2.6,0.6,5,0,0,1.6,0.4,4,1,0,0,0,0,0.0,0.0
2022-10-09 14:00:00,Monza,Spezia,2,0,H,1.91,3.58,4.14,2.0,1.83,1483.36,1458.36,25.01,1.0,1.2,2,1,2,0.8,2.0,1,1,3,0,0,0,0.0,0.0
2022-10-09 17:00:00,Cremonese,Napoli,1,4,A,6.93,4.71,1.45,1.67,2.23,1432.76,1589.56,-156.8,0.6,1.8,0,3,2,1.8,0.8,4,1,0,0,0,0,0.0,0.0
2022-10-09 19:45:00,Roma,Lecce,2,1,H,1.36,4.98,9.21,1.83,2.0,1549.73,1461.72,88.02,1.4,1.4,3,0,2,1.0,1.0,1,3,1,0,0,0,0.0,0.0
2022-10-10 19:45:00,Fiorentina,Lazio,0,4,A,2.47,3.44,2.87,1.87,1.96,1473.99,1563.68,-89.7,0.8,1.0,1,1,3,2.4,0.6,3,1,1,0,0,0,0.0,0.0
2022-10-15 14:00:00,Empoli,Monza,1,0,H,2.54,3.31,2.87,1.95,1.87,1490.81,1468.02,22.79,1.2,1.6,1,2,2,1.4,0.6,3,1,1,0,0,0,0.0,0.0
2022-10-15 17:00:00,Torino,Juventus,0,1,A,3.05,3.17,2.5,2.28,1.64,1468.57,1521.15,-52.58,0.6,1.2,1,1,3,1.2,1.2,1,2,2,0,0,0,0.0,0.0
2022-10-15 19:45:00,Atalanta,Sassuolo,2,1,H,1.66,4.15,4.94,1.67,2.22,1588.14,1488.07,100.07,1.4,0.6,3,2,0,1.6,1.0,2,1,2,0,0,0,0.0,0.0
2022-10-16 11:30:00,Inter,Salernitana,2,0,H,1.29,5.85,10.02,1.47,2.68,1528.1,1469.01,59.09,1.4,1.8,2,0,3,1.4,2.4,1,2,2,0,0,0,0.0,0.0
2022-10-16 14:00:00,Spezia,Cremonese,2,2,D,2.47,3.17,3.07,1.99,1.84,1457.26,1433.86,23.4,0.8,2.0,1,1,3,0.6,2.0,0,3,2,0,0,0,0.0,0.0
2022-10-16 14:00:00,Lazio,Udinese,0,0,D,2.19,3.61,3.23,1.68,2.21,1563.96,1569.8,-5.84,3.0,0.4,4,0,1,2.8,1.0,4,1,0,0,0,0,0.0,0.0
2022-10-16 17:00:00,Napoli,Bologna,3,2,H,1.26,6.0,11.54,1.55,2.45,1599.14,1448.64,150.5,2.4,0.8,5,0,0,1.0,1.6,1,2,2,0,0,0,0.0,0.0
2022-10-16 19:45:00,Verona,Milan,1,2,A,5.98,4.19,1.56,1.77,2.06,1424.11,1574.94,-150.83,0.8,1.8,1,0,4,2.2,1.2,4,0,1,0,0,0,0.0,0.0
2022-10-17 17:30:00,Sampdoria,Roma,0,1,A,5.01,3.75,1.73,1.94,1.87,1411.29,1559.42,-148.13,0.8,2.0,0,1,4,1.2,1.6,3,0,2,0,0,0,0.0,0.0
2022-10-17 19:45:00,Lecce,Fiorentina,1,1,D,3.83,3.32,2.07,2.13,1.72,1462.25,1473.46,-11.21,1.0,1.2,1,2,2,0.8,1.6,1,1,3,0,0,0,0.0,0.0
2022-10-21 19:45:00,Juventus,Empoli,4,0,H,1.4,4.94,7.8,1.68,2.22,1534.84,1477.12,57.72,1.2,1.0,2,1,2,1.0,1.2,2,1,2,0,0,0,0.0,0.0
2022-10-22 14:00:00,Salernitana,Spezia,1,0,H,2.02,3.49,3.8,1.95,1.87,1483.5,1442.76,40.74,1.0,2.4,1,1,3,0.8,2.0,1,1,3,0,0,0,0.0,0.0
2022-10-22 17:00:00,Milan,Monza,4,1,H,1.4,4.88,7.9,1.64,2.27,1585.46,1457.5,127.96,2.0,1.0,4,0,1,1.4,0.4,3,1,1,0,0,0,0.0,0.0
2022-10-22 19:45:00,Fiorentina,Inter,3,4,A,3.63,3.54,2.05,1.79,2.04,1460.8,1540.76,-79.96,0.8,1.6,1,1,3,1.4,1.2,3,0,2,0,0,0,0.0,0.0
2022-10-23 11:30:00,Udinese,Torino,1,2,A,2.03,3.37,3.91,2.02,1.8,1550.55,1487.82,62.73,2.0,1.0,3,2,0,0.4,1.4,0,1,4,0,0,0,0.0,0.0
2022-10-23 14:00:00,Bologna,Lecce,2,0,H,2.19,3.21,3.62,2.21,1.67,1464.23,1446.66,17.56,1.0,1.8,1,1,3,1.2,1.2,1,3,1,0,0,0,0.0,0.0
2022-10-23 17:00:00,Atalanta,Lazio,0,2,A,1.98,3.69,3.75,1.71,2.16,1572.1,1580.0,-7.9,1.4,0.8,3,2,0,2.8,0.0,4,1,0,0,0,0,0.0,0.0
2022-10-23 19:45:00,Roma,Napoli,0,1,A,2.89,3.52,2.41,1.79,2.03,1546.12,1612.43,-66.31,1.4,0.8,4,0,1,2.6,1.0,5,0,0,0,0,0,0.0,0.0
2022-10-24 17:30:00,Cremonese,Sampdoria,0,1,A,2.46,3.32,2.95,1.94,1.87,1417.89,1427.26,-9.38,1.0,2.4,0,3,2,0.6,1.8,0,1,4,0,0,0,0.0,0.0
2022-10-24 19:45:00,Sassuolo,Verona,2,1,H,1.96,3.61,3.82,1.71,2.13,1500.34,1411.84,88.5,1.8,1.4,2,0,3,0.6,2.0,0,0,5,0,0,0,0.0,0.0
2022-10-29 14:00:00,Napoli,Sassuolo,4,0,H,1.29,5.91,9.52,1.44,2.73,1622.75,1490.02,132.74,2.6,1.0,5,0,0,2.0,1.0,3,0,2,0,0,0,0.0,0.0
2022-10-29 17:00:00,Lecce,Juventus,0,1,A,4.42,3.42,1.89,2.15,1.7,1435.39,1546.11,-110.73,1.0,1.4,1,2,2,1.6,0.6,3,0,2,0,0,0,0.0,0.0
2022-10-29 19:45:00,Inter,Sampdoria,3,0,H,1.25,6.15,12.03,1.53,2.48,1551.03,1417.0,134.03,2.0,1.8,3,0,2,0.6,1.4,1,1,3,0,0,0,0.0,0.0
2022-10-30 11:30:00,Empoli,Atalanta,0,2,A,4.35,3.79,1.8,1.76,2.06,1466.12,1583.1,-116.98,0.8,1.6,2,1,2,1.2,1.0,3,1,1,0,0,0,0.0,0.0
2022-10-30 14:00:00,Spezia,Fiorentina,1,2,A,4.1,3.59,1.89,1.91,1.89,1428.54,1475.02,-46.48,0.8,2.0,1,1,3,1.2,2.0,1,1,3,0,0,0,0.0,0.0
2022-10-30 14:00:00,Cremonese,Udinese,0,0,D,4.01,3.76,1.87,1.73,2.1,1423.35,1545.09,-121.74,0.8,2.4,0,2,3,1.6,1.2,2,2,1,0,0,0,0.0,0.0
2022-10-30 17:00:00,Lazio,Salernitana,1,3,A,1.49,4.53,6.35,1.63,2.27,1560.94,1502.56,58.38,2.8,0.0,4,1,0,0.8,2.0,2,0,3,0,0,0,0.0,0.0
2022-10-30 19:45:00,Torino,Milan,2,1,H,3.63,3.33,2.12,2.13,1.72,1506.93,1566.36,-59.43,0.8,1.4,1,1,3,2.4,1.0,4,0,1,0,0,0,0.0,0.0
2022-10-31 17:30:00,Verona,Roma,1,3,A,4.32,3.59,1.84,1.91,1.88,1402.37,1555.6,-153.23,0.8,2.0,0,0,5,1.0,0.8,3,0,2,0,0,0,0.0,0.0
2022-10-31 19:45:00,Monza,Bologna,1,2,A,2.22,3.33,3.32,1.91,1.88,1442.79,1478.94,-36.15,1.4,1.0,3,0,2,1.0,1.6,1,1,3,0,0,0,0.0,0.0
2022-11-04 19:45:00,Udinese,Lecce,1,1,D,1.65,3.85,5.66,1.94,1.88,1540.5,1439.97,100.53,1.0,1.0,1,3,1,0.6,1.4,0,2,3,0,0,0,0.0,0.0
2022-11-05 14:00:00,Salernitana,Cremonese,2,2,D,2.17,3.42,3.43,1.97,1.85,1499.2,1426.71,72.49,1.2,1.8,3,0,2,0.8,1.6,0,3,2,0,0,0,0.0,0.0
2022-11-05 14:00:00,Empoli,Sassuolo,1,0,H,2.79,3.48,2.51,1.7,2.17,1482.15,1473.99,8.16,0.6,2.0,1,1,3,1.8,1.8,2,0,3,0,0,0,0.0,0.0
2022-11-05 17:00:00,Atalanta,Napoli,1,2,A,3.39,3.69,2.1,1.68,2.21,1569.8,1636.05,-66.25,1.4,1.0,3,1,1,3.0,0.8,5,0,0,0,0,0,0.0,0.0
2022-11-05 19:45:00,Milan,Spezia,2,1,H,1.22,6.54,13.51,1.56,2.4,1575.7,1419.2,156.5,2.4,1.0,4,0,1,0.6,2.2,0,1,4,0,0,0,0.0,0.0
