Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-09-11 14:00:00,Angers,Montpellier,2,1,H,2.43,3.62,2.79,1.72,2.13,1458.98,1480.2,-21.22,1.2,3.4,0,1,4,2.6,2.0,2,0,3,0,0,0,0.0,0.0
2022-09-11 14:00:00,Lorient,Nantes,3,2,H,2.13,3.27,3.68,2.04,1.78,1556.16,1475.75,80.41,2.0,1.8,3,1,1,1.2,1.6,1,2,2,0,0,0,0.0,0.0
2022-09-11 16:05:00,Rennes,Auxerre,5,0,H,1.42,4.87,7.33,1.62,2.31,1516.29,1473.88,42.41,1.6,1.2,2,2,1,1.2,1.4,2,1,2,0,0,0,0.0,0.0
2022-09-11 19:45:00,Monaco,Lyon,2,1,H,2.51,3.62,2.7,1.56,2.42,1516.2,1518.94,-2.74,1.2,2.0,1,2,2,2.6,1.2,3,1,1,0,0,0,0.0,0.0
2022-09-16 20:00:00,Auxerre,Lorient,1,3,A,2.71,3.37,2.63,1.92,1.89,1462.36,1567.67,-105.31,0.8,2.0,2,0,3,2.2,1.8,4,0,1,0,0,0,0.0,0.0
2022-09-17 16:00:00,Montpellier,Strasbourg,2,1,H,2.51,3.49,2.76,1.84,1.98,1494.9,1458.58,36.32,2.4,1.4,2,0,3,0.6,0.8,0,4,1,0,0,0,0.0,0.0
2022-09-17 20:00:00,Lille,Toulouse,2,1,H,1.77,4.02,4.28,1.65,2.24,1514.4,1471.63,42.77,1.8,2.6,2,0,3,0.8,2.0,1,1,3,0,0,0,0.0,0.0
2022-09-18 12:00:00,Reims,Monaco,0,3,A,3.15,3.55,2.23,1.73,2.08,1461.72,1529.43,-67.71,1.4,1.2,1,3,1,1.4,2.0,2,1,2,0,0,0,0.0,0.0
2022-09-18 14:00:00,Brest,Ajaccio,0,1,A,2.06,3.29,3.85,2.28,1.63,1443.51,1435.9,7.61,1.0,2.6,1,1,3,0.4,1.8,0,0,5,0,0,0,0.0,0.0
2022-09-18 14:00:00,Nice,Angers,0,1,A,1.64,3.99,5.35,1.87,1.95,1470.02,1475.16,-5.14,0.6,1.2,2,0,3,1.2,3.2,1,0,4,0,0,0,0.0,0.0
2022-09-18 14:00:00,Marseille,Rennes,1,1,D,2.06,3.59,3.53,1.79,2.04,1577.15,1519.0,58.15,2.0,0.4,5,0,0,2.4,1.0,3,1,1,0,0,0,0.0,0.0
2022-09-18 14:00:00,Clermont,Troyes,1,3,A,2.28,3.41,3.16,1.95,1.86,1484.43,1494.07,-9.63,0.8,0.6,2,1,2,1.8,1.8,2,1,2,0,0,0,0.0,0.0
2022-09-18 16:05:00,Nantes,Lens,0,0,D,3.13,3.53,2.25,1.79,2.03,1479.57,1562.5,-82.93,1.4,2.0,1,1,3,2.6,1.0,4,1,0,0,0,0,0.0,0.0
2022-09-18 19:45:00,Lyon,Paris SG,0,1,A,4.57,4.68,1.63,1.38,3.05,1506.51,1591.49,-84.98,2.0,1.4,2,1,2,3.0,0.4,4,1,0,0,0,0,0.0,0.0
2022-09-30 20:00:00,Angers,Marseille,0,3,A,4.44,3.85,1.78,1.8,2.03,1464.44,1587.87,-123.43,1.2,2.6,2,0,3,1.8,0.4,4,1,0,0,0,0,0.0,0.0
2022-10-01 16:00:00,Strasbourg,Rennes,1,3,A,2.99,3.5,2.35,1.87,1.93,1446.16,1531.42,-85.25,0.6,1.0,0,3,2,2.2,1.0,2,2,1,0,0,0,0.0,0.0
2022-10-01 20:00:00,Paris SG,Nice,2,1,H,1.17,8.29,15.35,1.33,3.34,1601.45,1460.06,141.39,1.8,0.2,4,1,0,0.6,1.2,2,0,3,0,0,0,0.0,0.0
2022-10-02 12:00:00,Lorient,Lille,2,1,H,2.86,3.62,2.38,1.71,2.16,1580.39,1501.68,78.71,2.4,1.8,4,0,1,2.0,1.4,3,0,2,0,0,0,0.0,0.0
2022-10-02 14:00:00,Troyes,Reims,2,2,D,2.51,3.38,2.83,1.9,1.92,1492.67,1463.11,29.56,2.2,1.2,3,1,1,1.2,1.6,1,2,2,0,0,0,0.0,0.0
2022-10-02 14:00:00,Auxerre,Brest,1,1,D,2.69,3.46,2.6,1.81,2.02,1461.55,1444.32,17.23,0.6,2.4,1,0,4,0.4,2.6,0,1,4,0,0,0,0.0,0.0
2022-10-02 14:00:00,Ajaccio,Clermont,1,3,A,2.24,3.16,3.53,2.43,1.57,1422.98,1497.35,-74.37,0.4,1.4,1,0,4,0.8,1.2,1,1,3,0,0,0,0.0,0.0
2022-10-02 14:00:00,Toulouse,Montpellier,4,2,H,1.92,3.8,3.82,1.72,2.15,1487.64,1478.9,8.74,0.6,2.0,1,0,4,2.6,1.2,3,0,2,0,0,0,0.0,0.0
2022-10-02 16:05:00,Monaco,Nantes,4,1,H,1.55,4.44,5.6,1.64,2.27,1542.29,1466.71,75.58,1.8,1.2,3,1,1,1.2,1.6,1,2,2,0,0,0,0.0,0.0
2022-10-02 19:45:00,Lens,Lyon,1,0,H,2.54,3.75,2.61,1.58,2.4,1575.1,1493.9,81.2,1.8,0.8,3,2,0,1.8,1.4,2,0,3,0,0,0,0.0,0.0
2022-10-07 20:00:00,Lyon,Toulouse,1,1,D,1.49,4.83,5.96,1.43,2.84,1493.63,1487.91,5.72,1.4,1.4,1,0,4,1.2,1.8,2,0,3,0,0,0,0.0,0.0
2022-10-08 16:00:00,Marseille,Ajaccio,1,2,A,1.36,4.81,9.77,1.87,1.96,1566.24,1444.61,121.63,1.8,0.4,4,1,0,0.4,1.4,1,0,4,0,0,0,0.0,0.0
2022-10-08 20:00:00,Reims,Paris SG,0,0,D,7.17,5.3,1.39,1.44,2.76,1468.79,1595.77,-126.98,1.4,1.8,1,2,2,2.0,0.2,5,0,0,0,0,0,0.0,0.0
2022-10-09 12:00:00,Montpellier,Monaco,0,2,A,3.67,3.98,1.92,1.55,2.44,1466.61,1554.58,-87.98,1.6,2.0,2,0,3,2.4,1.2,4,0,1,0,0,0,0.0,0.0
2022-10-09 14:00:00,Nice,Troyes,3,2,H,1.74,3.81,4.76,1.91,1.91,1476.46,1476.27,0.19,0.8,1.0,2,0,3,2.0,1.4,2,2,1,0,0,0,0.0,0.0
2022-10-09 14:00:00,Brest,Lorient,1,2,A,2.32,3.48,3.05,1.86,1.93,1434.92,1589.8,-154.88,0.6,1.4,0,2,3,2.4,1.0,5,0,0,0,0,0,0.0,0.0
2022-10-09 14:00:00,Clermont,Auxerre,2,1,H,2.1,3.46,3.56,2.02,1.82,1510.81,1448.09,62.72,1.2,1.0,2,1,2,0.6,2.6,0,1,4,0,0,0,0.0,0.0
2022-10-09 14:00:00,Angers,Strasbourg,2,3,A,2.64,3.41,2.68,1.95,1.88,1448.65,1461.95,-13.3,1.0,2.6,2,0,3,0.8,1.4,0,3,2,0,0,0,0.0,0.0
2022-10-09 16:05:00,Rennes,Nantes,3,0,H,1.51,4.52,6.13,1.68,2.17,1543.66,1454.47,89.18,2.6,0.8,3,2,0,0.8,2.2,0,2,3,0,0,0,0.0,0.0
2022-10-09 19:45:00,Lille,Lens,1,0,H,2.43,3.6,2.81,1.73,2.12,1519.81,1556.98,-37.17,1.6,1.6,2,0,3,1.6,0.6,3,2,0,0,0,0,0.0,0.0
2022-10-14 20:00:00,Strasbourg,Lille,0,3,A,3.05,3.4,2.37,1.97,1.86,1449.43,1532.33,-82.9,1.2,1.6,1,2,2,1.6,1.2,3,0,2,0,0,0,0.0,0.0
2022-10-15 16:00:00,Lorient,Reims,0,0,D,2.27,3.44,3.17,1.87,1.95,1584.78,1473.81,110.96,2.6,1.2,5,0,0,0.6,1.4,0,3,2,0,0,0,0.0,0.0
2022-10-15 20:00:00,Lens,Montpellier,1,0,H,1.42,4.91,7.12,1.57,2.38,1568.16,1455.42,112.74,0.6,0.4,2,2,1,1.2,2.4,1,0,4,0,0,0,0.0,0.0
2022-10-16 12:00:00,Toulouse,Angers,3,2,H,1.85,3.91,3.97,1.73,2.13,1501.22,1435.34,65.88,1.4,1.4,2,1,2,1.0,2.4,2,0,3,0,0,0,0.0,0.0
2022-10-16 14:00:00,Troyes,Ajaccio,1,1,D,2.18,3.19,3.63,2.33,1.6,1474.91,1445.97,28.93,1.6,1.6,1,2,2,0.8,1.2,2,0,3,0,0,0,0.0,0.0
2022-10-16 14:00:00,Rennes,Lyon,3,2,H,2.3,3.61,2.98,1.69,2.18,1556.51,1480.78,75.73,2.6,0.6,3,2,0,0.6,1.6,0,1,4,0,0,0,0.0,0.0
2022-10-16 14:00:00,Auxerre,Nice,1,1,D,3.53,3.51,2.09,1.95,1.87,1449.31,1475.24,-25.93,0.6,2.6,0,1,4,1.0,1.2,2,0,3,0,0,0,0.0,0.0
2022-10-16 14:00:00,Nantes,Brest,4,1,H,2.19,3.34,3.44,2.05,1.78,1468.63,1420.76,47.87,0.6,2.6,0,1,4,0.6,1.2,0,2,3,0,0,0,0.0,0.0
2022-10-16 16:05:00,Monaco,Clermont,1,1,D,1.36,5.01,8.71,1.61,2.32,1552.7,1512.69,40.01,2.4,0.4,5,0,0,1.6,1.0,3,1,1,0,0,0,0.0,0.0
2022-10-16 19:45:00,Paris SG,Marseille,1,0,H,1.34,5.57,8.4,1.45,2.71,1609.5,1552.51,56.99,1.4,0.2,4,1,0,1.8,0.8,3,1,1,0,0,0,0.0,0.0
2022-10-21 20:00:00,Ajaccio,Paris SG,0,3,A,10.74,5.47,1.3,1.72,2.15,1437.55,1617.92,-180.36,1.0,1.2,2,1,2,1.0,0.2,4,1,0,0,0,0,0.0,0.0
2022-10-22 16:00:00,Montpellier,Lyon,1,2,A,3.94,3.98,1.84,1.57,2.39,1441.52,1494.68,-53.17,1.0,2.0,1,0,4,0.8,1.6,0,1,4,0,0,0,0.0,0.0
2022-10-22 20:00:00,Marseille,Lens,0,1,A,2.16,3.49,3.39,1.91,1.91,1538.19,1582.49,-44.3,1.4,1.0,2,1,2,0.6,0.2,3,1,1,0,0,0,0.0,0.0
2022-10-23 12:00:00,Angers,Rennes,1,2,A,4.21,3.9,1.81,1.7,2.16,1425.37,1566.48,-141.12,1.4,2.0,2,0,3,3.0,0.8,4,1,0,0,0,0,0.0,0.0
2022-10-23 14:00:00,Clermont,Brest,1,3,A,2.33,3.39,3.09,1.98,1.84,1493.81,1439.64,54.18,1.4,1.2,2,2,1,0.6,1.8,0,1,4,0,0,0,0.0,0.0
