Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-08-27 17:15:00,Cercle Brugge,Waregem,1,1,D,1.78,3.87,4.16,1.72,2.09,1472.47,1471.22,1.25,0.4,1.2,1,1,3,1.0,1.8,1,1,3,0,0,0,0.0,0.0
2022-08-27 17:15:00,Oud-Heverlee Leuven,Oostende,2,1,H,2.01,3.68,3.4,1.71,2.11,1527.4,1470.61,56.78,1.8,1.6,3,0,2,1.2,1.6,2,0,3,0,0,0,0.0,0.0
2022-08-27 19:45:00,St Truiden,Mechelen,3,1,H,2.15,3.44,3.27,1.87,1.92,1516.22,1487.44,28.78,0.6,1.0,1,3,1,1.8,1.6,2,1,2,0,0,0,0.0,0.0
2022-08-28 12:30:00,Gent,Antwerp,1,2,A,1.95,3.59,3.7,1.81,1.98,1516.18,1571.3,-55.12,2.0,1.25,2,2,0,2.0,0.5,4,0,0,0,0,0,0.0,0.0
2022-08-28 15:00:00,Kortrijk,Standard,0,1,A,2.62,3.45,2.55,1.84,1.95,1456.17,1485.12,-28.96,0.6,1.2,1,1,3,1.6,2.4,1,1,3,0,0,0,0.0,0.0
2022-08-28 17:30:00,St. Gilloise,Anderlecht,2,1,H,2.19,3.5,3.13,1.84,1.95,1529.31,1511.36,17.95,1.0,1.25,2,1,1,2.0,0.5,3,0,1,0,0,0,0.0,0.0
2022-08-28 20:00:00,Westerlo,Eupen,0,1,A,1.84,3.59,4.16,1.8,2.01,1468.87,1473.62,-4.75,2.2,2.2,2,0,3,1.2,2.4,1,0,4,0,0,0,0.0,0.0
2022-08-31 19:30:00,Antwerp,St. Gilloise,4,2,H,2.72,3.37,2.52,1.89,1.89,1584.5,1516.12,68.38,2.0,0.6,5,0,0,1.2,1.2,3,1,1,0,0,0,0.0,0.0
2022-09-01 19:30:00,Anderlecht,Gent,0,1,A,2.12,3.54,3.23,1.76,2.04,1496.57,1530.98,-34.4,1.8,0.8,3,0,2,1.8,1.4,2,2,1,0,0,0,0.0,0.0
2022-09-02 19:45:00,Club Brugge,Cercle Brugge,4,0,H,1.59,4.18,5.15,1.66,2.2,1554.54,1460.45,94.08,2.0,1.0,3,1,1,0.6,1.0,1,2,2,0,0,0,0.0,0.0
2022-09-03 15:00:00,Genk,St Truiden,0,0,D,1.65,4.03,4.82,1.68,2.15,1552.87,1517.87,35.01,3.4,1.0,5,0,0,1.0,1.0,2,2,1,0,0,0,0.0,0.0
2022-09-03 17:15:00,Mechelen,Seraing,2,3,A,1.56,4.27,5.41,1.63,2.24,1470.71,1464.09,6.62,2.0,1.8,2,1,2,0.8,2.0,1,0,4,0,0,0,0.0,0.0
2022-09-03 17:15:00,Eupen,Kortrijk,0,1,A,2.23,3.43,3.09,1.8,1.99,1457.86,1471.92,-14.05,1.2,1.8,2,0,3,0.6,1.0,1,1,3,0,0,0,0.0,0.0
2022-09-03 19:45:00,Standard,Oostende,1,0,H,2.0,3.64,3.5,1.75,2.06,1499.5,1456.24,43.26,1.4,2.0,2,0,3,1.4,1.6,2,0,3,0,0,0,0.0,0.0
2022-09-04 12:30:00,Anderlecht,Oud-Heverlee Leuven,2,2,D,1.37,5.12,7.46,1.45,2.66,1497.9,1526.07,-28.17,1.4,1.0,2,0,3,1.8,1.8,3,0,2,0,0,0,0.0,0.0
2022-09-04 15:00:00,Antwerp,Westerlo,3,0,H,1.91,3.68,3.76,1.75,2.05,1594.68,1458.68,136.0,2.4,1.0,5,0,0,1.8,2.4,1,0,4,0,0,0,0.0,0.0
2022-09-04 17:30:00,Charleroi,Gent,2,1,H,3.25,3.54,2.11,1.78,2.01,1514.71,1514.57,0.14,1.2,1.6,2,0,3,1.6,1.0,3,1,1,0,0,0,0.0,0.0
2022-09-04 20:00:00,Waregem,St. Gilloise,1,3,A,4.66,3.92,1.69,1.73,2.09,1458.15,1529.19,-71.04,0.8,2.0,0,2,3,1.4,1.8,3,0,2,0,0,0,0.0,0.0
2022-09-09 19:45:00,St Truiden,Standard,1,2,A,2.17,3.41,3.26,1.98,1.81,1502.07,1515.29,-13.22,0.8,0.8,2,2,1,1.4,1.4,3,0,2,0,0,0,0.0,0.0
2022-09-10 15:00:00,Kortrijk,Mechelen,1,4,A,2.59,3.58,2.53,1.7,2.12,1456.87,1485.76,-28.9,0.6,1.0,1,1,3,2.2,2.0,2,1,2,0,0,0,0.0,0.0
2022-09-10 17:15:00,Oostende,Eupen,1,0,H,2.1,3.68,3.18,1.67,2.17,1471.31,1442.79,28.51,1.0,1.6,1,0,4,0.8,1.8,1,0,4,0,0,0,0.0,0.0
2022-09-10 17:15:00,Seraing,Club Brugge,0,2,A,6.87,4.66,1.43,1.58,2.35,1452.91,1565.72,-112.81,1.4,2.2,2,0,3,2.6,0.6,4,1,0,0,0,0,0.0,0.0
2022-09-10 19:45:00,Oud-Heverlee Leuven,Charleroi,3,2,H,2.76,3.72,2.32,1.6,2.31,1540.58,1500.2,40.38,1.8,2.2,2,1,2,1.6,1.6,3,0,2,0,0,0,0.0,0.0
2022-09-11 12:30:00,Westerlo,Anderlecht,2,1,H,2.84,3.47,2.36,1.79,2.0,1475.37,1481.21,-5.84,1.8,2.6,1,0,4,1.8,1.2,2,1,2,0,0,0,0.0,0.0
2022-09-11 15:00:00,Cercle Brugge,Antwerp,0,2,A,2.88,3.48,2.33,1.87,1.91,1450.98,1604.16,-153.19,0.4,1.8,0,2,3,2.8,1.0,5,0,0,0,0,0,0.0,0.0
2022-09-11 17:30:00,St. Gilloise,Genk,1,2,A,2.09,3.57,3.28,1.7,2.13,1515.21,1566.85,-51.64,1.8,2.0,3,0,2,2.8,0.8,4,1,0,0,0,0,0.0,0.0
2022-09-11 20:00:00,Gent,Waregem,2,0,H,1.35,5.14,7.79,1.56,2.37,1527.15,1445.57,81.59,1.6,1.2,3,0,2,1.0,2.4,0,2,3,0,0,0,0.0,0.0
2022-09-16 19:45:00,Antwerp,Seraing,2,1,H,1.33,5.23,8.53,1.6,2.3,1613.01,1444.06,168.96,2.4,0.6,5,0,0,1.2,2.0,2,0,3,0,0,0,0.0,0.0
2022-09-17 15:00:00,Mechelen,Oud-Heverlee Leuven,0,0,D,1.91,3.94,3.53,1.48,2.56,1488.11,1538.23,-50.12,2.4,2.2,2,1,2,2.0,1.8,3,1,1,0,0,0,0.0,0.0
2022-09-17 17:15:00,Waregem,St Truiden,0,3,A,2.82,3.37,2.43,1.9,1.88,1432.98,1514.65,-81.67,0.8,2.6,0,1,4,1.0,1.2,2,1,2,0,0,0,0.0,0.0
2022-09-17 17:15:00,Cercle Brugge,Oostende,2,2,D,1.79,3.73,4.23,1.85,1.93,1451.85,1470.43,-18.58,0.4,1.8,0,2,3,0.6,1.4,1,0,4,0,0,0,0.0,0.0
2022-09-17 19:45:00,Charleroi,Westerlo,2,3,A,2.16,3.55,3.16,1.71,2.11,1484.13,1491.44,-7.31,1.8,1.6,3,0,2,2.0,2.4,2,0,3,0,0,0,0.0,0.0
2022-09-18 12:30:00,Genk,Gent,1,0,H,2.19,3.58,3.04,1.7,2.12,1580.15,1513.86,66.29,2.4,0.6,4,1,0,1.6,1.0,3,0,2,0,0,0,0.0,0.0
2022-09-18 15:00:00,Eupen,St. Gilloise,1,2,A,3.8,3.73,1.87,1.71,2.1,1430.88,1527.13,-96.25,0.4,1.2,1,0,4,2.0,1.8,3,0,2,0,0,0,0.0,0.0
2022-09-18 17:30:00,Standard,Club Brugge,3,0,H,3.68,3.71,1.91,1.64,2.2,1532.45,1548.56,-16.1,1.4,1.6,3,0,2,2.8,0.4,5,0,0,0,0,0,0.0,0.0
2022-09-18 20:00:00,Anderlecht,Kortrijk,4,1,H,1.34,5.12,8.29,1.61,2.27,1495.16,1442.92,52.25,1.4,1.4,1,1,3,0.8,1.8,1,0,4,0,0,0,0.0,0.0
2022-09-30 19:45:00,Standard,Seraing,0,2,A,1.61,4.03,5.23,1.78,2.01,1513.72,1462.79,50.92,1.6,0.8,4,0,1,1.4,2.2,2,0,3,0,0,0,0.0,0.0
2022-10-01 15:00:00,Oud-Heverlee Leuven,St. Gilloise,0,3,A,4.18,3.93,1.76,1.65,2.21,1522.75,1542.61,-19.86,2.0,1.2,3,2,0,2.0,1.8,3,0,2,0,0,0,0.0,0.0
2022-10-01 17:15:00,Oostende,Genk,1,2,A,3.97,3.97,1.79,1.55,2.4,1460.02,1590.56,-130.54,0.8,1.2,1,1,3,1.8,0.4,4,1,0,0,0,0,0.0,0.0
2022-10-01 17:15:00,Westerlo,Waregem,2,0,H,1.59,4.18,5.25,1.69,2.14,1503.94,1420.48,83.45,1.8,2.4,2,0,3,0.6,2.4,0,1,4,0,0,0,0.0,0.0
2022-10-01 19:45:00,Club Brugge,Mechelen,3,0,H,1.46,4.71,6.16,1.5,2.53,1560.97,1475.7,85.28,2.2,1.0,4,0,1,2.4,2.2,2,1,2,0,0,0,0.0,0.0
2022-10-02 12:30:00,Anderlecht,Charleroi,0,1,A,1.61,4.16,5.02,1.65,2.21,1479.69,1499.6,-19.91,1.6,1.6,1,1,3,2.0,2.2,2,0,3,0,0,0,0.0,0.0
