Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-10-08 15:00:00,Rangers,St Mirren,4,0,H,1.2,6.27,14.17,1.58,2.35,1577.59,1517.16,60.42,2.4,1.4,3,1,1,1.6,0.8,4,0,1,0,0,0,0.0,0.0
2022-10-08 15:00:00,Hibernian,Motherwell,1,0,H,1.79,3.54,4.57,2.09,1.72,1542.46,1481.24,61.22,1.6,0.8,3,1,1,1.4,1.4,1,1,3,0,0,0,0.0,0.0
2022-10-08 15:00:00,Livingston,Ross County,0,1,A,1.93,3.35,4.12,2.18,1.66,1483.29,1454.25,29.04,0.6,1.6,2,0,3,0.2,2.4,0,2,3,0,0,0,0.0,0.0
2022-10-08 18:00:00,Dundee United,Aberdeen,4,0,H,3.55,3.32,2.09,2.07,1.74,1442.43,1491.42,-48.99,0.4,3.2,0,1,4,2.4,1.0,3,1,1,0,0,0,0.0,0.0
2022-10-09 15:00:00,Kilmarnock,Hearts,2,2,D,3.28,3.45,2.14,1.92,1.87,1454.24,1509.05,-54.81,1.0,1.6,2,0,3,1.2,1.8,2,0,3,0,0,0,0.0,0.0
2022-10-11 19:45:00,Dundee United,Hibernian,1,0,H,3.93,3.53,1.91,1.97,1.82,1461.63,1523.25,-61.62,1.2,2.6,1,1,3,1.4,0.4,4,0,1,0,0,0,0.0,0.0
2022-10-15 15:00:00,Livingston,St Johnstone,1,0,H,2.0,3.2,4.03,2.41,1.55,1497.34,1447.19,50.15,0.6,1.6,2,0,3,1.4,1.0,2,1,2,0,0,0,0.0,0.0
2022-10-15 15:00:00,St Mirren,Kilmarnock,0,0,D,2.05,3.28,3.73,2.19,1.65,1514.48,1456.93,57.55,1.0,1.6,3,0,2,1.0,1.8,1,1,3,0,0,0,0.0,0.0
2022-10-15 15:00:00,Ross County,Dundee United,1,1,D,2.41,3.16,3.01,2.21,1.64,1454.56,1461.31,-6.75,0.4,1.6,1,2,2,1.4,0.8,2,1,2,0,0,0,0.0,0.0
2022-10-15 15:00:00,Celtic,Hibernian,6,1,H,1.23,6.02,11.98,1.5,2.51,1597.96,1510.92,87.04,3.4,0.8,4,0,1,1.4,0.4,4,0,1,0,0,0,0.0,0.0
2022-10-16 12:00:00,Motherwell,Rangers,1,2,A,7.86,4.8,1.38,1.65,2.2,1470.3,1588.53,-118.23,1.2,1.2,1,1,3,2.8,1.0,4,0,1,0,0,0,0.0,0.0
2022-10-16 15:00:00,Aberdeen,Hearts,2,0,H,2.28,3.47,2.98,1.83,1.95,1507.18,1493.29,13.89,2.2,1.8,2,1,2,1.6,1.8,2,1,2,0,0,0,0.0,0.0
2022-10-21 19:30:00,Hibernian,St Johnstone,1,2,A,1.63,3.82,5.43,1.97,1.83,1493.2,1464.91,28.29,1.4,1.6,3,0,2,0.8,1.2,1,1,3,1,0,0,1.0,0.0
2022-10-22 12:30:00,Hearts,Celtic,3,4,A,8.04,5.4,1.33,1.48,2.6,1482.68,1608.58,-125.89,1.0,1.8,1,1,3,2.8,1.0,4,0,1,0,1,0,0.0,2.0
2022-10-22 15:00:00,Kilmarnock,Ross County,1,0,H,2.02,3.32,3.79,2.24,1.64,1471.82,1439.67,32.16,1.0,1.6,1,2,2,0.4,1.6,1,2,2,0,1,0,0.0,1.0
2022-10-22 15:00:00,Motherwell,Aberdeen,1,2,A,2.77,3.29,2.53,2.03,1.77,1456.88,1520.6,-63.71,1.4,1.6,1,0,4,1.6,1.8,2,1,2,1,0,0,3.0,2.0
2022-10-22 15:00:00,Rangers,Livingston,1,1,D,1.18,6.78,14.88,1.55,2.39,1584.68,1501.19,83.5,2.4,1.2,4,0,1,0.8,0.6,3,0,2,1,0,0,2.0,1.0
2022-10-22 15:00:00,St Mirren,Dundee United,2,1,H,2.08,3.32,3.59,2.18,1.66,1527.2,1448.59,78.61,0.8,1.6,2,1,2,1.6,1.0,2,1,2,1,0,0,3.0,0.0
2022-10-29 15:00:00,Dundee United,Motherwell,0,1,A,2.62,3.21,2.7,2.12,1.69,1433.95,1471.53,-37.58,1.6,1.0,2,1,2,1.6,1.4,1,0,4,0,0,1,0.0,0.0
2022-10-29 15:00:00,Hibernian,St Mirren,3,0,H,1.76,3.58,4.59,2.06,1.74,1509.66,1510.74,-1.08,1.0,1.8,2,0,3,1.2,1.2,3,1,1,0,1,0,0.0,1.0
2022-10-29 15:00:00,Rangers,Aberdeen,4,1,H,1.35,5.07,8.12,1.6,2.28,1596.95,1508.33,88.62,2.6,0.6,4,1,0,1.8,1.8,3,0,2,0,0,0,0.0,0.0
2022-10-29 15:00:00,St Johnstone,Kilmarnock,1,0,H,2.45,3.04,3.05,2.44,1.53,1480.21,1456.53,23.68,1.2,1.4,2,0,3,1.2,1.4,2,2,1,0,1,0,1.0,2.0
2022-10-30 12:00:00,Livingston,Celtic,0,3,A,10.49,5.64,1.27,1.6,2.3,1490.68,1619.08,-128.4,0.8,0.8,2,1,2,2.8,1.6,4,0,1,0,0,0,0.0,0.0
2022-10-30 15:00:00,Ross County,Hearts,1,2,A,3.69,3.42,2.0,1.98,1.8,1426.51,1495.83,-69.32,0.4,1.8,1,1,3,1.6,2.4,1,1,3,0,1,0,1.0,2.0
2022-11-04 19:30:00,Aberdeen,Hibernian,4,1,H,2.66,3.27,2.64,2.05,1.75,1523.39,1494.6,28.79,1.8,2.0,3,0,2,1.2,1.8,2,0,3,0,1,0,1.0,3.0
2022-11-04 19:45:00,Kilmarnock,Livingston,2,3,A,2.61,3.03,2.88,2.39,1.56,1443.0,1504.21,-61.22,1.0,0.8,2,2,1,0.6,1.4,1,1,3,0,1,0,0.0,1.0
2022-11-05 15:00:00,Celtic,Dundee United,4,2,H,1.09,9.94,23.63,1.29,3.48,1626.77,1426.26,200.51,3.4,1.2,5,0,0,1.4,0.8,2,1,2,1,0,0,9.0,0.0
2022-11-05 15:00:00,Ross County,St Mirren,3,2,H,3.0,3.18,2.42,2.2,1.65,1445.08,1492.17,-47.09,0.6,1.8,1,1,3,0.8,1.8,2,1,2,0,1,0,0.0,1.0
2022-11-06 12:00:00,St Johnstone,Rangers,2,1,H,10.1,5.33,1.29,1.7,2.11,1500.07,1577.09,-77.02,1.0,1.2,2,0,3,3.0,0.6,4,1,0,0,1,0,0.0,4.0
2022-11-06 15:00:00,Hearts,Motherwell,3,2,H,1.93,3.62,3.72,1.78,2.01,1509.78,1457.57,52.21,1.4,2.6,1,1,3,1.6,1.0,2,0,3,1,0,0,3.0,0.0
2022-11-08 19:45:00,Hibernian,Ross County,0,2,A,1.52,4.11,6.23,1.92,1.86,1477.48,1462.2,15.28,1.2,2.6,1,0,4,1.2,1.2,2,1,2,1,0,0,2.0,0.0
2022-11-08 19:45:00,Livingston,Aberdeen,2,1,H,2.78,3.18,2.59,2.2,1.65,1520.04,1507.56,12.48,1.0,1.4,2,1,2,1.8,2.0,3,0,2,0,1,0,0.0,5.0
2022-11-09 19:45:00,St Mirren,St Johnstone,2,2,D,2.03,3.27,3.81,2.32,1.58,1492.51,1499.73,-7.22,0.8,2.2,1,1,3,1.2,1.0,3,0,2,0,1,0,0.0,3.0
2022-11-09 19:45:00,Rangers,Hearts,1,0,H,1.24,6.22,10.89,1.49,2.54,1589.22,1497.65,91.56,2.4,1.0,3,1,1,2.0,2.2,2,1,2,1,0,0,4.0,0.0
2022-11-09 19:45:00,Motherwell,Celtic,1,2,A,9.77,5.78,1.27,1.53,2.44,1449.35,1634.99,-185.64,1.0,1.6,1,0,4,3.8,1.4,5,0,0,0,1,0,1.0,2.0
2022-11-09 19:45:00,Dundee United,Kilmarnock,4,0,H,2.41,3.22,2.98,2.15,1.67,1441.98,1427.27,14.71,1.0,1.6,1,1,3,1.0,1.2,1,2,2,0,0,1,1.0,1.0
2022-11-12 12:30:00,St Mirren,Rangers,1,1,D,7.41,4.73,1.4,1.68,2.14,1496.58,1585.15,-88.57,1.2,1.8,1,2,2,1.8,1.0,3,1,1,0,1,0,0.0,4.0
2022-11-12 15:00:00,Hearts,Livingston,1,1,D,1.98,3.49,3.68,1.96,1.82,1498.62,1519.07,-20.45,1.6,2.0,2,0,3,1.4,1.4,3,1,1,0,1,0,0.0,1.0
2022-11-12 15:00:00,Kilmarnock,Hibernian,1,0,H,3.15,3.33,2.26,2.09,1.72,1444.43,1460.33,-15.9,0.6,1.6,1,1,3,1.2,2.8,1,0,4,0,1,0,0.0,1.0
2022-11-12 15:00:00,St Johnstone,Motherwell,1,1,D,2.55,3.17,2.83,2.24,1.62,1497.57,1451.51,46.06,1.4,1.0,3,1,1,1.2,1.8,1,0,4,1,0,0,2.0,1.0
2022-11-12 15:00:00,Celtic,Ross County,2,1,H,1.09,10.31,26.17,1.34,3.16,1643.09,1454.1,188.99,3.8,1.4,5,0,0,1.4,1.2,2,1,2,1,0,0,3.0,1.0
